index_0,sample,value
4,349,-0.2642254056984584
5,349,0.26585110992222083
0,350,0.3307422810002247
1,350,-0.026424814086400558
2,350,0.18657224300305014
3,350,0.004327585699649389
4,350,-0.2864227675260438
5,350,0.4243725091859214
0,351,0.3273747349637056
1,351,0.10501388881010909
2,351,0.2505357723102572
3,351,0.04394265842873532
4,351,-0.23665351321094763
5,351,0.3910871277862862
0,352,0.2091134099085347
1,352,0.12785996086672224
2,352,0.20646163188652195
3,352,0.011739982463740015
4,352,-0.26263796099186465
5,352,0.41077855382115613
0,353,0.283726039397159
1,353,-0.04320199373790068
2,353,0.1630456937688522
3,353,-0.03570913580904456
4,353,-0.16249865586455736
5,353,0.2931732697677071
0,354,0.2555816886084801
1,354,0.02791314219982946
2,354,0.1872287416703197
3,354,0.1023856747137235
4,354,-0.25912705837569966
5,354,0.37177821602146677
0,355,0.28903190665146433
1,355,-0.0809906021772333
2,355,0.24268896170412685
3,355,-0.07355814662746296
4,355,-0.169279553706716
5,355,0.413238480601562
0,356,0.35139022459366226
1,356,0.12625680838089098
2,356,0.2671439588184148
3,356,0.07047498607627617
4,356,-0.06978861308349674
5,356,0.5083074875276775
0,357,0.38423163264512084
1,357,0.05357316225317754
2,357,0.20566577884775517
3,357,6.850724095555094E-4
4,357,-0.16915136427061628
5,357,0.4447819628370288
0,358,0.3580355784730245
1,358,0.18094155037766488
2,358,0.278350305704535
3,358,0.009635469821806852
4,358,-0.15414765479226977
5,358,0.48151867302101087
0,359,0.4171426837650389
1,359,0.06375969477411131
2,359,0.4675117133789344
3,359,0.08975693963943504
4,359,-0.16361126473000687
5,359,0.3554026874292771
0,360,0.4415433874419189
1,360,0.20148923672945496
2,360,0.40182206337888554
3,360,0.12693121003433172
4,360,-0.0748399567880943
5,360,0.5275745098877611
0,361,0.43367019222394404
1,361,0.21114239963014558
2,361,0.38931227201501756
3,361,0.11965259178664983
4,361,-0.2515159755759173
5,361,0.4561924868195877
0,362,0.14644725049496685
1,362,-0.043360754530988754
2,362,0.15836530704775065
3,362,-0.09355272969511153
4,362,-0.265326326272027
5,362,0.2619823240392452
0,363,0.16180307205893837
1,363,-0.11545751025436607
2,363,0.06862386223396229
3,363,-0.17190624119568945
4,363,-0.37298951819323684
5,363,0.29271889414182406
0,364,0.11302579740091628
1,364,-0.06310379001188782
2,364,0.009018850777695667
3,364,-0.05924047391674836
4,364,-0.39923695862435515
5,364,0.2861657087548357
0,365,0.10577921003636193
1,365,-0.15063955796648196
2,365,0.034850123735469474
3,365,-0.18529475003880586
4,365,-0.3507668211098429
5,365,0.19914095698096784
0,366,0.14740147352977806
1,366,-0.14541920904092986
2,366,0.027449325715222073
3,366,-0.20540010471386627
4,366,-0.3197802287566668
5,366,0.23004174436173142
0,367,0.04058361256870027
1,367,-0.22468118577080348
2,367,0.015553378244089394
3,367,-0.17637389055790853
4,367,-0.38874722605852663
5,367,0.22812995359271987
0,368,0.024050529626348682
1,368,-0.08873941370805971
2,368,-0.02524191593453022
3,368,-0.19397452755200445
4,368,-0.383994739616484
5,368,0.1656704692646617
0,369,0.1544295375260209
1,369,-0.10012232507085222
2,369,0.044402711074476436
3,369,-0.25417784944070637
4,369,-0.46641573722257257
5,369,0.1871597247176278
0,370,0.1340870983197952
1,370,-0.13809380899263846
2,370,0.00645458770474977
3,370,-0.2912256732735159
4,370,-0.6208840635163153
5,370,0.1324578662215286
0,371,0.05444832864560864
1,371,-0.21946444271072707
2,371,-0.051886123662832656
3,371,-0.3011476060299987
4,371,-0.5523352062409357
5,371,0.07125263326533199
0,372,0.15356182942261407
1,372,-0.09810104303196598
2,372,0.07077449796431762
3,372,-0.2527090931777664
4,372,-0.4162154237279251
5,372,0.10714151400755997
0,373,0.15349102961965366
1,373,-0.022183203623242886
2,373,0.14113871626814728
3,373,-0.13229079893632362
4,373,-0.27274335933129956
5,373,0.17511471760992298
0,374,0.16366966966392363
1,374,-0.0488571828026409
2,374,0.1618484134256929
3,374,-0.07819660751397225
4,374,-0.3440015763265316
5,374,0.18728554607717118
0,375,0.19963889467589135
1,375,-0.06955738191814603
2,375,0.06568552040324188
3,375,-0.12044387961443712
4,375,-0.31422566873660207
5,375,0.28055492531903475
0,376,0.14318509614391028
1,376,-0.12702235564866637
2,376,0.0702998394555965
3,376,-0.020661693047036134
4,376,-0.27061611739848446
5,376,0.33313006699724357
0,377,0.12353114560374999
1,377,-0.14088931005677097
2,377,-0.005030850221167477
3,377,-0.0372247470339655
4,377,-0.32330001154883603
5,377,0.30050492653707717
0,378,0.08387162671107012
1,378,-0.11788558786317982
2,378,0.07801192031513038
3,378,-0.20821141101635532
4,378,-0.43205097610411186
5,378,0.18575290414325094
0,379,0.18329720133518934
1,379,0.02269694394283492
2,379,0.16372844244883095
3,379,-0.11227778639406502
4,379,-0.26599909567508045
5,379,0.29751678813992644
0,380,0.2821441438157511
1,380,0.016508854778643695
2,380,0.21152414039126557
3,380,-0.029816890516372874
4,380,-0.2684088546970344
5,380,0.33121484648132904
0,381,0.16289573129117035
1,381,-0.11138152688348166
2,381,0.13730840971977254
3,381,-0.13276614170451934
4,381,-0.20413259212190224
5,381,0.35866107344927256
0,382,0.10256629660541622
1,382,-0.13959094884223772
2,382,0.06351040891240492
3,382,-0.1816373052196268
4,382,-0.42727726574182645
5,382,0.266755028132854
0,383,0.09540154079982921
1,383,-0.17104740574398236
2,383,0.06807534024163076
3,383,-0.1774133247317018
4,383,-0.25173993192306915
5,383,0.11329462345480298
0,384,0.21869803713429792
1,384,-0.1443346618132213
2,384,0.14395542779729675
3,384,-0.04555156012477324
4,384,-0.3465152334863816
5,384,0.3100509379628459
0,385,0.13966108615976586
1,385,-0.06107612249808081
2,385,0.18117115924056515
3,385,-0.10119919468512223
4,385,-0.36483421985732895
5,385,0.3353794361650234
0,386,0.1684667338846384
1,386,-0.06386843145859178
2,386,0.11485868040902714
3,386,-0.032046924952124356
4,386,-0.2750887238251142
5,386,0.1914730003953642
0,387,0.17308191093794267
1,387,-0.06021205489786971
2,387,0.06595646813850836
3,387,-0.058862604925429496
4,387,-0.3987492031287544
5,387,0.2446955139837533
0,388,0.11533586885273464
1,388,-0.18934215298197277
2,388,0.04418719247080208
3,388,-0.19799495718371932
4,388,-0.37274695723421425
5,388,0.15900840103422453
0,389,0.14600887581197908
1,389,-0.22044234459008713
2,389,0.00939585568227605
3,389,-0.29539947674550837
4,389,-0.45775104480972406
5,389,0.08062305649373493
0,390,0.07392380929265141
1,390,-0.16791939840384715
2,390,-0.020944890221537185
3,390,-0.31812589279707404
4,390,-0.37343836774648
5,390,0.17220927115430051
0,391,0.1858945025050142
1,391,-0.08076626252341595
2,391,0.10647462364179061
3,391,-0.17086213685407725
4,391,-0.28311090347020434
5,391,0.17469738289399922
0,392,0.14421573267810292
1,392,-0.11931566277865699
2,392,0.0853157375574943
3,392,-0.08171435252862413
4,392,-0.3642084408892176
5,392,0.23074174153686772
0,393,0.2120425726304676
1,393,-0.028582192156125008
2,393,0.16811164583158417
3,393,-0.13193912059876872
4,393,-0.2470737659656327
5,393,0.21861666830352347
0,394,0.12881274892000838
1,394,-0.12984869605749796
2,394,0.14339765872929228
3,394,-0.13239377788239134
4,394,-0.30086775434123236
5,394,0.24675737719880536
0,395,0.15116719518811522
1,395,-0.07389457606621563
2,395,0.05736227548844368
3,395,-0.21561097592423473
4,395,-0.3679795047000962
5,395,0.0773615708512353
0,396,0.24566033279404764
1,396,-0.08993526672461383
2,396,0.13977176430375005
3,396,-0.16673178304621356
4,396,-0.3300617640319285
5,396,0.32564254288556277
0,397,0.17446141187806732
1,397,-0.10706690837048694
2,397,0.09751622194686452
3,397,-0.15559712904349865
4,397,-0.29907870140789367
5,397,0.26323311005168715
0,398,0.14693683386910403
1,398,-0.17303282220821944
2,398,0.14949665688843128
3,398,-0.08921945380306148
4,398,-0.41160417994999565
5,398,0.23216961515404302
0,399,0.16592810463767654
1,399,-0.19513211653846826
2,399,0.18107163473345245
3,399,-0.06611122887714643
4,399,-0.3532103479102877
5,399,0.21683989331805614
0,400,0.20196857631376763
1,400,-0.1279893216821952
2,400,0.11264395390772064
3,400,-0.0682494913359763
4,400,-0.33829416035330684
5,400,0.3352577396777583
0,401,0.1587301482670882
1,401,-0.03393668931246957
2,401,0.16082972775011706
3,401,0.046474401394891396
4,401,-0.24083034950650084
5,401,0.27667311797687066
0,402,0.35944620670477523
1,402,0.07528960513039382
2,402,0.18910644510860036
3,402,0.09675094640697318
4,402,-0.21886805803849468
5,402,0.33288028482539617
0,403,0.24232100320853722
1,403,0.03240159383449259
2,403,0.20543393383146835
3,403,-0.05696678511092454
4,403,-0.31154685321754816
5,403,0.2300016248519148
0,404,0.08405515951534819
1,404,-0.23240260191213075
2,404,0.07097637513727643
3,404,-0.2204769432616587
4,404,-0.35140581810811555
5,404,0.22074285968941293
0,405,0.1436856567171308
1,405,-0.06491565958111145
2,405,0.07449438500084354
3,405,-0.13787133498395332
4,405,-0.3428891631254676
5,405,0.2257722380491382
0,406,0.09723704829116805
1,406,-0.13477887304794134
2,406,0.11152938364753243
3,406,-0.1308574184230099
4,406,-0.34943835466415857
5,406,0.2454916672383169
0,407,0.13488278987563568
1,407,-0.056813088795751865
2,407,0.19057357429376837
3,407,-0.059086879965154826
4,407,-0.3771653851783028
5,407,0.3108015879243233
0,408,0.18786037168523023
1,408,-0.1121864748982434
2,408,0.11327128881399062
3,408,-0.04273478336911396
4,408,-0.32050118680321416
5,408,0.25388945702157695
0,409,0.021371320832111858
1,409,-0.07515209156273539
2,409,-0.008374367271182015
3,409,-0.22512285571476534
4,409,-0.37441231256090246
5,409,0.08748715643846233
0,410,0.2117565655499783
1,410,-0.08675109594997565
2,410,0.17919291311305097
3,410,-0.017367815935661945
4,410,-0.2986448894417469
5,410,0.27769528899280094
0,411,0.33221396736195274
1,411,-0.01041050323209608
2,411,0.12470475973574191
3,411,-0.14161141757419948
4,411,-0.35342499771572206
5,411,0.33317609389457653
0,412,0.18606568347129676
1,412,0.006355813477136596
2,412,0.11781965558452476
3,412,-0.061820478312316365
4,412,-0.18872245865104925
5,412,0.3352688168837157
0,413,0.33414758122014643
1,413,0.15478598224536838
2,413,0.24886660165812946
3,413,0.07547310754738012
4,413,-0.13991731788629352
5,413,0.3411928016344735
0,414,0.3388361877020598
1,414,0.17324113090249252
2,414,0.29002221097533887
3,414,0.09898477623894078
4,414,-0.21333835479281238
5,414,0.3876628051296298
0,415,0.3309908777798883
1,415,0.08414982208645011
2,415,0.26391607266635214
3,415,0.05554639426042396
4,415,-0.26513413895900384
5,415,0.38763622308319146
0,416,0.2595670032893318
1,416,0.06730314236999724
2,416,0.14539661874147322
3,416,-0.08266003810239697
4,416,-0.3327759730345003
5,416,0.39268990748140725
0,417,0.1875468484824247
1,417,-0.0491229743902358
2,417,0.11483065784559172
3,417,-0.08287082681434388
4,417,-0.35581271315041746
5,417,0.34607076161008077
0,418,0.2151727230370191
1,418,-0.03339854983051681
2,418,0.1795957021651713
3,418,-0.06914405294837966
4,418,-0.30499267984393064
5,418,0.230701963834121
0,419,0.16148427503834822
1,419,-0.08431587762750548
2,419,0.11473821908849247
3,419,-0.16706113439386222
4,419,-0.32221219995246403
5,419,0.26485882887127005
0,420,0.11027807420350424
1,420,-0.0905537180054366
2,420,0.10157747452965993
3,420,-0.11372668590024868
4,420,-0.2575422620510502
5,420,0.292450482338343
0,421,0.20464601624892897
1,421,-0.047813266472637506
2,421,0.09607025296166241
3,421,-0.14386073176449965
4,421,-0.2906984875064298
5,421,0.2522347562051666
0,422,0.19734047257732226
1,422,-0.0174517586442568
2,422,0.11784315047195121
3,422,0.021070218134257024
4,422,-0.25066068623856974
5,422,0.2307689252710815
0,423,0.28809488525679844
1,423,0.0965236850543546
2,423,0.25125602881549397
3,423,0.014816224464990202
4,423,-0.19846901831562133
5,423,0.35872890946849273
0,424,0.5004798526450085
1,424,0.23797377459842545
2,424,0.35532207838902274
3,424,0.0908266975767747
4,424,-0.06608903268391242
5,424,0.592070137371131
0,425,0.34597444281490153
1,425,0.16563831615405178
2,425,0.23558041827245513
3,425,-0.012620494403328908
4,425,-0.1834167843123074
5,425,0.44874380459317237
0,426,0.25951117670286683
1,426,0.016605816012648822
2,426,0.1881044681603008
3,426,0.02403800118120572
4,426,-0.22055618473547503
5,426,0.317890680226163
0,427,0.2249628668131693
1,427,-0.02190270663650959
2,427,0.2666649683583904
3,427,-0.09918444169857044
4,427,-0.294816684282736
5,427,0.2665685733031955
0,428,0.33098050341871665
1,428,0.14831413796467938
2,428,0.29055078531715284
3,428,0.10880932926623799
4,428,-0.20585820581087344
5,428,0.46770713932031116
0,429,0.4017680693691229
1,429,0.06978712964732176
2,429,0.22796746864725187
3,429,0.15213311117751338
4,429,-0.2337123162557027
5,429,0.5087122948992775
0,430,0.3511769340861133
1,430,0.11607361401043592
2,430,0.2200585623932425
3,430,0.12414624584495726
4,430,-0.17903911412067997
5,430,0.43555383191539265
0,431,0.26125603975606737
1,431,0.02462015218507252
2,431,0.19766157282163344
3,431,0.060403321975384894
4,431,-0.13332747074860052
5,431,0.3646173626041877
0,432,0.5648050928324452
1,432,0.07291753234229442
2,432,0.4748646394028003
3,432,0.26214320904934785
4,432,-0.04394277225529031
5,432,0.5579664431003736
0,433,0.604995226500529
1,433,0.34638083438216655
2,433,0.5296867304051561
3,433,0.3229899560843372
4,433,-0.01629197532846338
5,433,0.6004233815854897
0,434,0.5329239235766746
1,434,0.31076374920569294
2,434,0.4836482515898177
3,434,0.2539286468346872
4,434,0.06542734748880624
5,434,0.6722374193918131
0,435,0.49901998364300915
1,435,0.18160400861639042
2,435,0.4608642857920212
3,435,0.2561034067209116
4,435,-0.02294101057278053
5,435,0.5831832602350546
0,436,0.3760525831483855
1,436,0.09150539850659267
2,436,0.2551154095038517
3,436,0.07129689158212726
4,436,-0.044269678986661454
5,436,0.47233648110059706
0,437,0.47805083868074083
1,437,0.2327857492800563
2,437,0.42394224793870516
3,437,0.2368105988595136
4,437,-0.10407752539508958
5,437,0.4703254905645442
0,438,0.410427573607754
1,438,0.22251525987374238
2,438,0.47650767849082154
3,438,0.18497376764354206
4,438,0.008307775639313286
5,438,0.5683519348447644
0,439,0.3802605662332411
1,439,0.17427543499356313
2,439,0.27293192940798083
3,439,0.05068774574335656
4,439,-0.18751350099738648
5,439,0.4760814840725275
0,440,0.39179988765423895
1,440,0.1442968815965453
2,440,0.37555812349308043
3,440,0.17311623759551448
4,440,-0.03693389296794139
5,440,0.510246378256479
0,441,0.5558312067613517
1,441,0.11601173972951286
2,441,0.3466220328801339
3,441,0.018470625313729394
4,441,-0.12965688370176628
5,441,0.4452765356801336
0,442,0.43987958799732735
1,442,0.1593942852983815
2,442,0.3121343953788942
3,442,0.08960974504345554
4,442,-0.24542981952078186
5,442,0.3834587714127353
0,443,0.2737024185257668
1,443,0.016229867767387773
2,443,0.16097579574566476
3,443,0.018655211313997166
4,443,-0.236471783100474
5,443,0.37918718799825474
0,444,0.3142969886507356
1,444,0.07896798801574118
2,444,0.2944934896442843
3,444,0.040108700215777726
4,444,-0.20377594628765033
5,444,0.4623567912664815
0,445,0.17247808660058173
1,445,-0.08756503601343119
2,445,0.2425464703790683
3,445,-0.010422966813006668
4,445,-0.2145935551758284
5,445,0.36994331972690164
0,446,0.2592832091879003
1,446,-0.002175866078373223
2,446,0.19770374099047267
3,446,-0.0358209851411431
4,446,-0.2747217670468433
5,446,0.3410539642662306
0,447,0.3369124000444338
1,447,0.12501829704123318
2,447,0.15389114193132472
3,447,0.029192438960576703
4,447,-0.23434233155243062
5,447,0.3785142849954248
0,448,0.37575172844277754
1,448,0.10032085842289762
2,448,0.3089466648716153
3,448,0.2090106748741818
4,448,-0.134014145942343
5,448,0.38691845026528865
0,449,0.31999370958341905
1,449,0.05112229746822411
2,449,0.2989895960682315
3,449,-0.1009543455194788
4,449,-0.2009697219578748
5,449,0.379341575564228
0,450,0.3058862911518825
1,450,-0.05776981738168696
2,450,0.25551259999252507
3,450,0.001219209686493583
4,450,-0.3097301415603648
5,450,0.3461205311350276
0,451,0.3588772112043511
1,451,0.03077318836243354
2,451,0.2698950773639134
3,451,0.04064579470639486
4,451,-0.1832264085496971
5,451,0.36700093627717534
0,452,0.1971536964413536
1,452,-0.07713033846420259
2,452,0.2578452567307382
3,452,-0.055749363637538255
4,452,-0.22605693102427704
5,452,0.3186196290808618
0,453,0.1826303953710886
1,453,-0.051209190042232566
2,453,0.12790818917726243
3,453,-0.19511110452933567
4,453,-0.3878375123017529
5,453,0.1724093566896961
0,454,0.16857889562117884
1,454,-0.1273742983655094
2,454,0.1579295574546699
3,454,-0.1868367565008253
4,454,-0.3663006367098727
5,454,0.24541905762060257
0,455,0.1567443499025022
1,455,-0.04956754186059026
2,455,0.030444691647346367
3,455,-0.1117491614181588
4,455,-0.4053190719944537
5,455,0.2899179216480888
0,456,0.1080654660952044
1,456,-0.17751276038405428
2,456,-0.050144085093101656
3,456,-0.27886741131610815
4,456,-0.5166229747477771
5,456,0.19302166542154953
0,457,0.06843657163545397
1,457,-0.16967728279904276
2,457,0.01232286065465571
3,457,-0.24309837786365263
4,457,-0.42411902107154476
5,457,0.20930936323530805
0,458,0.10549028974350047
1,458,-0.15285193403603606
2,458,0.011030476920792759
3,458,-0.2692484705871726
4,458,-0.3313190288472154
5,458,0.21704630094237193
0,459,0.04745358830439933
1,459,-0.33483907846043476
2,459,-0.031726454635522594
3,459,-0.22053772370983493
4,459,-0.4477813859358889
5,459,0.10716857434478796
0,460,0.02329920758428585
1,460,-0.14778825046922917
2,460,-0.0883880370936207
3,460,-0.21869192815280136
4,460,-0.44490260172534046
5,460,0.16368876663043125
0,461,-0.07104099485189604
1,461,-0.22577923574282205
2,461,-0.046986127781239395
3,461,-0.2872948626157936
4,461,-0.5217675178495748
5,461,-7.224466518457318E-4
0,462,-0.03958953451415003
1,462,-0.26210878279646566
2,462,-0.019397154383464954
3,462,-0.2898028278661868
4,462,-0.48885809924022017
5,462,0.15261657331717537
0,463,0.13986867685550453
1,463,-0.0675068225536608
2,463,0.02073758141358112
3,463,-0.22212958708051567
4,463,-0.3122559751747435
5,463,0.18488743465342444
0,464,0.10181702136259735
1,464,-0.24962318416883397
2,464,-0.03793105810934544
3,464,-0.2455143785150775
4,464,-0.528209229341968
5,464,0.1358881614783003
0,465,0.05308767830361785
1,465,-0.185645788624438
2,465,-0.0011109171143333652
3,465,-0.1659639934451521
4,465,-0.4788816587718521
5,465,0.1369401555983445
0,466,0.06061063568252517
1,466,-0.18613884932808175
2,466,-0.03290397699907509
3,466,-0.3162791526242085
4,466,-0.4643860148568978
5,466,0.19436819297139526
0,467,0.014382395136921772
1,467,-0.1447489136089377
2,467,-0.036295101417484044
3,467,-0.1922485443529439
4,467,-0.42893619701620644
5,467,0.11871853609833054
0,468,0.2758741201412147
1,468,-0.0824243193219314
2,468,0.141260280631549
3,468,-0.18884475720847083
4,468,-0.3136115775331375
5,468,0.28802569213290435
0,469,0.27977437867320704
1,469,-0.04126080891322237
2,469,0.15910444523786274
3,469,-0.06779770723646278
4,469,-0.17320672316847419
5,469,0.40085122293261166
0,470,0.3010898997411015
1,470,-0.0847420313911397
2,470,0.18341885796107765
3,470,-0.06649086033152474
4,470,-0.3138361993436397
5,470,0.34010413089932345
0,471,0.19902909884381892
1,471,-0.020968390031689488
2,471,0.09697987639117256
3,471,-0.10633060907459016
4,471,-0.2470705193457311
5,471,0.3472793365457826
0,472,0.23820274894511267
1,472,0.019111261881863267
2,472,0.1417581411307714
3,472,-0.2015237192942974
4,472,-0.3192665278459239
5,472,0.3229694116920001
0,473,0.24108843078953346
1,473,-0.024065657617596298
2,473,0.1705700295992754
3,473,-0.17218140774273127
4,473,-0.3188663647863259
5,473,0.23209114512215512
0,474,0.20823569704036105
1,474,-0.09929504397151784
2,474,0.12702941240866084
3,474,-0.09053092318988831
4,474,-0.3012060792626537
5,474,0.3188442840018708
0,475,0.24193725080313314
1,475,-0.03349695869585015
2,475,0.17497848874863753
3,475,-0.031051857498929636
4,475,-0.23851382787103015
5,475,0.3163867251141118
0,476,0.21174544723072186
1,476,-0.08111438388970438
2,476,0.08371281013515738
3,476,-0.12348220270586668
4,476,-0.23773835653751013
5,476,0.2997281177916523
0,477,0.21640828975199555
1,477,-0.08800883465929532
2,477,0.05889793763356545
3,477,-0.09817101269767625
4,477,-0.42389989348844853
5,477,0.24652023396209657
0,478,0.18002155488885258
1,478,-0.12661298902016685
2,478,0.13250636154027992
3,478,-0.1455414976418546
4,478,-0.27440526525245734
5,478,0.28237176164127975
0,479,0.13242725299826152
1,479,-0.14239155385409408
2,479,0.054014726535579816
3,479,-0.15876365706853307
4,479,-0.35197322667782843
5,479,0.22965222415178208
0,480,0.06764091877533401
1,480,-0.1699731625826525
2,480,-0.055170087269078905
3,480,-0.16702227327318886
4,480,-0.29027678226310183
5,480,0.1799044099969044
0,481,0.22253968594571133
1,481,-0.051308446411792274
2,481,0.20898635575408336
3,481,-0.1950887398147342
4,481,-0.36422370181031294
5,481,0.28419600565030667
0,482,0.28849555586710396
1,482,0.006719841789966721
2,482,0.261879731572642
3,482,-0.04381551657565963
4,482,-0.30643871568666936
5,482,0.38880232709094886
0,483,0.21657595182555506
1,483,0.03317406332683839
2,483,0.10949357893495659
3,483,-0.029619635231403124
4,483,-0.26009658876570285
5,483,0.2963754152623369
0,484,0.2186984403603204
1,484,0.0337249737136161
2,484,0.12385026410317912
3,484,-0.01926132626508789
4,484,-0.16635562755165312
5,484,0.39663914640225706
0,485,0.365080907168182
1,485,-0.036076362012772034
2,485,0.19448181811507745
3,485,0.06132849249296979
4,485,-0.28622850749397405
5,485,0.3099474831652401
0,486,0.3313294444317752
1,486,0.055124162621960626
2,486,0.22432727687346904
3,486,-0.007578788447253126
4,486,-0.20969010574231794
5,486,0.4964963151747999
0,487,0.30809167851188113
1,487,0.05483789838818921
2,487,0.26567719446428567
3,487,-0.001160091710611072
4,487,-0.2666832519263225
5,487,0.37324108201419814
0,488,0.18289814181883096
1,488,-0.1561757223185808
2,488,0.029220282276834264
3,488,-0.21012416778954918
4,488,-0.3224230009316534
5,488,0.28065669312687536
0,489,0.13452458344623633
1,489,-0.15752551435560622
2,489,0.053561207187754645
3,489,-0.21246267651172238
4,489,-0.35492250627498667
5,489,0.1956889857591611
0,490,0.0176475719197762
1,490,-0.22308239488225973
2,490,0.028400235814646554
3,490,-0.21818448959676956
4,490,-0.4961673894512913
5,490,0.1532237300487798
0,491,0.06370992689082272
1,491,-0.21116038883242877
2,491,0.025283115053544636
3,491,-0.2748635041203287
4,491,-0.41353962359527463
5,491,0.1608809795991002
0,492,0.09309397263897194
1,492,-0.13795293022416838
2,492,0.05423061115089889
3,492,-0.21538189930342239
4,492,-0.41153905225413334
5,492,0.16784613289272216
0,493,0.08386995568800237
1,493,-0.21246342960032066
2,493,0.014828517582767708
3,493,-0.12750433456287885
4,493,-0.44658130430249743
5,493,0.08110935067924793
0,494,0.030984466841864344
1,494,-0.16412090818425626
2,494,-0.02857764273653622
3,494,-0.3458687152809463
4,494,-0.49633862360625663
5,494,0.062297137347605
0,495,0.04861217715120557
1,495,-0.15783991908584338
2,495,-0.00878634119700944
3,495,-0.2738412742160994
4,495,-0.5777706732496546
5,495,0.07124276664905277
0,496,-0.06936100983619309
1,496,-0.2357208901227706
2,496,-0.0356736475021351
3,496,-0.28762351012064025
4,496,-0.49597139807146684
5,496,0.014467833199217732
0,497,0.02392829167192123
1,497,-0.16752144175582329
2,497,-0.14073678057737526
3,497,-0.19031643976480905
4,497,-0.4864926513768317
5,497,0.12473469711585472
0,498,0.07357274756222111
1,498,-0.2057402214339807
2,498,0.03444432231712535
3,498,-0.25132342851861644
4,498,-0.37393930472714654
5,498,0.13596943567107794
0,499,0.10685357460070508
1,499,-0.18035284550249023
2,499,0.010932697509610456
3,499,-0.15125172890803262
4,499,-0.40531544522995877
5,499,0.1814223368948827
0,500,0.08704139253529289
1,500,-0.1790848650051171
2,500,0.036000708465680965
3,500,-0.05779282573796793
4,500,-0.334734651177895
5,500,0.18383604756897398
0,501,0.21242877740894064
1,501,-0.10634410366673441
2,501,0.10287005617145106
3,501,-0.1396179683187443
4,501,-0.4056166786527523
5,501,0.13078752799326257
0,502,-9.349638281663103E-5
1,502,-0.2198311646182592
2,502,-0.1771447075618488
3,502,-0.3325710411484531
4,502,-0.4788177510319016
5,502,0.07541514089753343
0,503,-0.020531308568685805
1,503,-0.24433274591849197
2,503,-0.06841092456487946
3,503,-0.3032475643011595
4,503,-0.610544246245069
5,503,0.08654523227151034
0,504,0.07324573991592111
1,504,-0.2378855356594995
2,504,-0.05061728904580903
3,504,-0.27424577440257814
4,504,-0.48144413690137333
5,504,0.20032059041868192
0,505,-0.029576976471649585
1,505,-0.2088754791712321
2,505,-0.12423657680437739
3,505,-0.24917619723808504
4,505,-0.47977080414131623
5,505,0.06295770899625164
0,506,-0.011034238042241878
1,506,-0.23915024417408015
2,506,-0.034508995565516676
3,506,-0.2808863945302418
4,506,-0.47832547673198234
5,506,0.06183928116903786
0,507,0.02677445067754798
1,507,-0.18767147407880852
2,507,-0.011675511309623965
3,507,-0.21711628343545725
4,507,-0.652422855841325
5,507,0.07896729863158558
0,508,0.06184361753037926
1,508,-0.27089981771121346
2,508,-0.04991651003350561
3,508,-0.181580559040614
4,508,-0.48702708968931285
5,508,0.1274831178122707
0,509,0.023688793653113077
1,509,-0.19418774945596406
2,509,0.1178980627647418
3,509,-0.16163551756617928
4,509,-0.4568719912535102
5,509,0.17208407023065736
0,510,0.11608638323970466
1,510,-0.11133228817062513
2,510,-0.03616711007799078
3,510,-0.1775356624971725
4,510,-0.4468910028367521
5,510,0.1737837760373959
0,511,-0.027219597748572383
1,511,-0.176445483552031
2,511,-0.18036968209084414
3,511,-0.2926239415548923
4,511,-0.33959259908431233
5,511,0.18519582190831335
0,512,0.14069036888953856
1,512,-0.18083290582716166
2,512,0.008714320468656889
3,512,-0.1304958176070837
4,512,-0.35578134507458414
5,512,0.21355479728197116
0,513,0.11376967628916951
1,513,-0.12945876287314118
2,513,0.0032958266112501633
3,513,-0.11875327225193322
4,513,-0.32390937878491133
5,513,0.16772883000821082
0,514,0.14972321780807932
1,514,0.008401286465587021
2,514,0.08651762342442955
3,514,-0.06652716404544075
4,514,-0.2801650083994913
5,514,0.20710358711801313
0,515,0.11155782369943756
1,515,-0.1529125965516278
2,515,0.05442663646128709
3,515,-0.1594779819590521
4,515,-0.3227299189820688
5,515,0.1728058544180353
0,516,0.19475446419363446
1,516,-0.0857044067375547
2,516,0.12016717891039783
3,516,-0.07560664483385304
4,516,-0.3706115530514778
5,516,0.2436877916419456
0,517,0.19260225891084692
1,517,-0.045418040848301894
2,517,0.014190781709642108
3,517,-0.24548559594466335
4,517,-0.32811229630092126
5,517,0.20550835438528003
0,518,0.011804226997414624
1,518,-0.2119744818286884
2,518,0.04852732718269681
3,518,-0.20608418283274982
4,518,-0.37522570424838975
5,518,0.14496386428688304
0,519,0.08882908890743801
1,519,-0.20852250795964428
2,519,0.053022650979756225
3,519,-0.27220176754606756
4,519,-0.45759496816740586
5,519,0.09492578860425693
0,520,-0.04735359578884189
1,520,-0.26752074167742984
2,520,-0.053795940967328426
3,520,-0.2714902256904365
4,520,-0.4814535622102699
5,520,0.058937535779764016
0,521,0.028162072442785124
1,521,-0.20522121189436382
2,521,0.05213222888310143
3,521,-0.28207142496911214
4,521,-0.40110162107278224
5,521,0.16601577199103706
0,522,0.11280453110760669
1,522,-0.05515593064833668
2,522,0.07175486422658006
3,522,-0.2060398090472758
4,522,-0.35361228584187
5,522,0.21529067322117973
0,523,0.1296943862837945
1,523,-0.10796500442508705
